"transactionid";"customerid";"productid";"transactiondate";"quantity";"totalamount"
6903;82;369;"2025-07-12 00:00:00";4;878.12
6904;1823;204;"2025-05-22 00:00:00";2;381.8
6905;947;422;"2025-05-23 00:00:00";1;183.3
6906;2729;2;"2025-12-05 00:00:00";2;762.6
6907;2964;241;"2025-09-19 00:00:00";4;114.08
6908;2704;326;"2025-10-06 00:00:00";3;161.31
6909;1315;393;"2025-12-17 00:00:00";1;243.5
6910;297;240;"2025-05-04 00:00:00";2;991.54
6911;1769;25;"2026-01-22 00:00:00";4;1136.6
6912;2240;77;"2025-06-22 00:00:00";2;178.78
6913;2482;192;"2026-01-28 00:00:00";2;583.26
6914;2286;161;"2025-04-25 00:00:00";2;793.52
6915;2731;495;"2025-08-12 00:00:00";5;2116.35
6916;2485;430;"2026-02-12 00:00:00";2;970.62
6917;395;251;"2025-08-07 00:00:00";1;30.84
6918;390;450;"2025-08-02 00:00:00";4;682.72
6919;2943;470;"2025-12-26 00:00:00";3;1489.92
6920;1750;312;"2025-10-09 00:00:00";5;795.3
6921;542;283;"2025-04-26 00:00:00";3;1370.13
6922;17;272;"2025-12-06 00:00:00";4;1876.96
6923;45;23;"2025-09-15 00:00:00";4;610.52
6924;2925;490;"2026-03-15 00:00:00";2;576.18
6925;2580;384;"2026-01-03 00:00:00";3;518.28
6926;1755;180;"2025-11-02 00:00:00";5;1676.6
6927;853;202;"2026-01-09 00:00:00";4;590.76
6928;2109;219;"2025-09-07 00:00:00";5;1261.5
6929;1785;307;"2025-07-13 00:00:00";3;1189.11
6930;2375;69;"2026-02-26 00:00:00";2;300.24
6931;526;305;"2025-05-01 00:00:00";2;606.88
6932;2213;395;"2025-04-08 00:00:00";1;386.72
6933;49;292;"2025-08-16 00:00:00";1;235.81
6934;1382;19;"2025-07-03 00:00:00";1;493.99
6935;1632;191;"2025-04-24 00:00:00";1;118.67
6936;388;92;"2025-11-25 00:00:00";3;707.43
6937;422;356;"2025-06-30 00:00:00";3;280.08
6938;1289;110;"2025-04-08 00:00:00";1;34.45
6939;2454;193;"2026-01-23 00:00:00";2;629.92
6940;1109;405;"2025-12-06 00:00:00";1;348.79
6941;1184;39;"2025-04-24 00:00:00";1;276.09
6942;1210;8;"2025-12-28 00:00:00";5;755.0
6943;2552;163;"2025-07-16 00:00:00";1;394.23
6944;1977;60;"2025-12-12 00:00:00";1;259.04
6945;426;233;"2025-10-05 00:00:00";5;1220.6
6946;2110;288;"2025-11-18 00:00:00";3;1244.31
6947;2706;347;"2025-11-05 00:00:00";5;1901.8
6948;544;126;"2026-01-24 00:00:00";2;884.98
6949;2110;130;"2025-12-06 00:00:00";2;244.9
6950;1662;84;"2026-03-31 00:00:00";2;493.1
6951;2410;100;"2025-09-08 00:00:00";4;1611.6
6952;581;350;"2025-09-28 00:00:00";1;460.14
6953;2234;416;"2025-04-21 00:00:00";2;679.0
6954;47;472;"2026-02-27 00:00:00";2;716.18
6955;218;429;"2026-03-06 00:00:00";2;788.74
6956;1784;82;"2025-11-05 00:00:00";2;39.82
6957;2877;265;"2025-11-23 00:00:00";2;968.32
6958;2855;444;"2025-07-02 00:00:00";3;532.65
6959;2519;265;"2025-12-04 00:00:00";4;1936.64
6960;1311;463;"2026-01-25 00:00:00";1;102.29
6961;2603;107;"2026-02-19 00:00:00";1;57.7
6962;2003;109;"2025-09-24 00:00:00";1;449.2
6963;2252;422;"2025-06-29 00:00:00";4;733.2
6964;81;144;"2025-06-14 00:00:00";2;377.12
6965;1032;179;"2025-10-30 00:00:00";3;228.45
6966;2481;300;"2025-09-04 00:00:00";2;391.94
6967;1056;139;"2026-01-03 00:00:00";5;1371.35
6968;1628;158;"2025-05-19 00:00:00";4;1876.52
6969;2362;145;"2025-11-16 00:00:00";1;89.47
6970;2662;111;"2025-08-12 00:00:00";3;1056.54
6971;1576;85;"2025-07-04 00:00:00";4;1677.68
6972;936;474;"2025-06-06 00:00:00";1;484.65
6973;852;112;"2025-09-07 00:00:00";2;696.36
6974;1525;412;"2025-10-04 00:00:00";4;757.32
6975;2096;114;"2025-09-01 00:00:00";5;2146.3
6976;1028;496;"2026-03-24 00:00:00";3;1494.78
6977;1254;84;"2025-11-28 00:00:00";1;246.55
6978;905;234;"2025-10-31 00:00:00";2;364.06
6979;2947;316;"2025-04-16 00:00:00";3;1319.19
6980;2261;358;"2026-03-14 00:00:00";2;754.7
6981;361;440;"2025-08-22 00:00:00";2;859.46
6982;2116;419;"2025-10-27 00:00:00";1;155.96
6983;2780;38;"2026-01-02 00:00:00";5;1373.25
6984;979;54;"2026-03-18 00:00:00";4;1756.24
6985;2308;321;"2025-06-02 00:00:00";1;251.48
6986;2068;300;"2025-04-20 00:00:00";2;391.94
6987;1212;283;"2025-10-18 00:00:00";4;1826.84
6988;1062;478;"2025-12-30 00:00:00";3;1011.87
6989;1750;446;"2025-10-08 00:00:00";3;976.68
6990;408;424;"2026-03-07 00:00:00";1;223.95
6991;2934;306;"2025-12-08 00:00:00";3;887.19
6992;2243;26;"2026-04-03 00:00:00";1;407.07
6993;1542;197;"2025-09-01 00:00:00";3;18.96
6994;2125;109;"2025-09-23 00:00:00";2;898.4
6995;2510;313;"2025-08-04 00:00:00";3;497.88
6996;1042;16;"2025-04-21 00:00:00";5;1433.35
6997;2563;76;"2025-06-08 00:00:00";1;109.37
6998;279;457;"2025-05-26 00:00:00";3;928.86
6999;1003;111;"2025-08-10 00:00:00";3;1056.54
7000;950;103;"2025-12-23 00:00:00";5;1873.75
7001;2263;23;"2025-05-08 00:00:00";1;152.63
7002;791;484;"2026-03-04 00:00:00";3;818.1
7003;213;243;"2025-06-24 00:00:00";5;1788.15
7004;1754;489;"2025-06-27 00:00:00";5;871.0
7005;1362;123;"2026-03-22 00:00:00";4;1787.76
7006;2275;266;"2025-10-13 00:00:00";3;1150.62
7007;846;420;"2025-11-06 00:00:00";5;1299.7
7008;873;307;"2025-10-21 00:00:00";1;396.37
7009;2454;331;"2025-04-16 00:00:00";2;394.84
7010;1238;279;"2025-11-20 00:00:00";4;485.76
7011;68;108;"2025-05-15 00:00:00";3;1399.89
7012;770;115;"2025-04-21 00:00:00";1;152.31
7013;675;147;"2025-12-25 00:00:00";3;896.37
7014;738;34;"2025-06-17 00:00:00";3;106.95
7015;1784;491;"2025-05-11 00:00:00";5;1922.5
7016;21;162;"2026-01-10 00:00:00";4;310.04
7017;2966;357;"2025-09-19 00:00:00";4;1304.36
7018;1733;278;"2025-07-22 00:00:00";5;1261.45
7019;1714;247;"2025-08-19 00:00:00";1;262.0
7020;2786;223;"2025-09-21 00:00:00";3;853.32
7021;2865;53;"2025-07-02 00:00:00";2;491.1
7022;2478;475;"2025-11-23 00:00:00";4;1194.0
7023;2419;214;"2026-01-15 00:00:00";5;475.5
7024;976;15;"2025-10-24 00:00:00";1;135.21
7025;2227;203;"2025-06-02 00:00:00";4;1912.76
7026;2011;304;"2025-06-13 00:00:00";4;347.0
7027;2943;174;"2026-03-01 00:00:00";4;130.36
7028;1559;24;"2026-01-11 00:00:00";2;915.7
7029;1164;225;"2025-12-28 00:00:00";5;152.45
7030;1395;208;"2025-11-12 00:00:00";5;1880.75
7031;61;137;"2026-01-21 00:00:00";4;1790.2
7032;1130;115;"2025-11-26 00:00:00";3;456.93
7033;885;2;"2025-12-12 00:00:00";2;762.6
7034;831;140;"2025-07-13 00:00:00";1;462.55
7035;482;177;"2025-09-21 00:00:00";2;245.38
7036;1891;340;"2026-02-25 00:00:00";5;1407.5
7037;2018;249;"2026-02-24 00:00:00";5;1245.65
7038;69;196;"2026-03-19 00:00:00";5;94.15
7039;2613;345;"2025-08-13 00:00:00";1;300.68
7040;614;450;"2025-07-21 00:00:00";3;512.04
7041;2519;247;"2026-01-19 00:00:00";5;1310.0
7042;1486;102;"2026-03-04 00:00:00";3;1396.35
7043;2645;256;"2025-06-08 00:00:00";5;862.5
7044;1056;118;"2025-09-09 00:00:00";1;356.68
7045;171;422;"2025-06-11 00:00:00";1;183.3
7046;2088;92;"2026-02-01 00:00:00";1;235.81
7047;1105;72;"2026-03-03 00:00:00";3;175.02
7048;275;40;"2025-05-16 00:00:00";3;967.74
7049;2489;385;"2026-01-16 00:00:00";2;779.7
7050;2021;309;"2025-10-01 00:00:00";5;699.6
7051;77;228;"2026-01-28 00:00:00";5;1583.55
7052;29;98;"2025-09-17 00:00:00";2;59.3
7053;626;80;"2025-10-26 00:00:00";2;154.92
7054;918;176;"2025-06-29 00:00:00";4;139.76
7055;514;109;"2025-04-11 00:00:00";1;449.2
7056;2603;445;"2025-10-03 00:00:00";1;12.75
7057;2237;497;"2025-06-02 00:00:00";5;248.8
7058;934;335;"2025-11-17 00:00:00";5;1963.7
7059;661;280;"2025-07-22 00:00:00";1;457.48
7060;1479;87;"2026-01-18 00:00:00";3;495.72
7061;1710;384;"2026-04-02 00:00:00";2;345.52
7062;190;224;"2025-09-27 00:00:00";3;545.46
7063;2177;121;"2025-05-13 00:00:00";1;295.16
7064;19;36;"2025-08-14 00:00:00";2;115.34
7065;2732;308;"2026-02-22 00:00:00";3;197.94
7066;1600;280;"2026-01-27 00:00:00";4;1829.92
7067;451;417;"2026-03-21 00:00:00";4;1597.2
7068;2892;241;"2025-12-25 00:00:00";5;142.6
7069;1055;476;"2025-05-23 00:00:00";4;296.68
7070;856;260;"2025-08-24 00:00:00";5;2032.1
7071;2010;208;"2025-10-08 00:00:00";3;1128.45
7072;1875;268;"2025-05-14 00:00:00";3;559.26
7073;1974;41;"2025-06-25 00:00:00";5;936.8
7074;2556;442;"2025-05-14 00:00:00";4;719.6
7075;1897;482;"2025-08-02 00:00:00";2;443.92
7076;13;36;"2026-01-25 00:00:00";4;230.68
7077;2083;287;"2025-05-09 00:00:00";3;1461.15
7078;2044;489;"2025-04-30 00:00:00";3;522.6
7079;520;119;"2025-05-07 00:00:00";4;1477.24
7080;2933;122;"2025-07-17 00:00:00";4;1772.08
7081;1984;146;"2026-01-11 00:00:00";1;236.31
7082;436;148;"2025-10-31 00:00:00";2;352.4
7083;2607;329;"2025-09-07 00:00:00";5;2002.8
7084;2702;316;"2025-05-04 00:00:00";2;879.46
7085;2583;238;"2025-11-21 00:00:00";1;237.82
7086;803;356;"2025-11-21 00:00:00";4;373.44
7087;1815;201;"2025-09-12 00:00:00";3;1241.46
7088;938;438;"2026-03-31 00:00:00";3;189.78
7089;668;90;"2026-01-10 00:00:00";1;348.68
7090;2048;17;"2025-08-02 00:00:00";4;1113.4
7091;2310;335;"2026-03-30 00:00:00";5;1963.7
7092;2178;408;"2026-03-03 00:00:00";4;351.8
7093;1820;324;"2025-06-03 00:00:00";3;658.77
7094;1954;457;"2025-05-23 00:00:00";1;309.62
7095;276;25;"2025-12-18 00:00:00";5;1420.75
7096;296;129;"2025-04-20 00:00:00";3;324.72
7097;141;300;"2025-06-24 00:00:00";2;391.94
7098;5;450;"2026-01-01 00:00:00";4;682.72
7099;2913;346;"2025-10-31 00:00:00";3;513.18
7100;1315;395;"2025-07-16 00:00:00";1;386.72
7101;195;104;"2025-12-08 00:00:00";5;1395.7
7102;1579;131;"2025-11-27 00:00:00";2;251.1
7103;1867;197;"2026-02-12 00:00:00";3;18.96
7104;697;375;"2026-02-13 00:00:00";4;1565.4
7105;1526;441;"2025-10-16 00:00:00";4;566.96
7106;752;89;"2026-04-03 00:00:00";1;30.03
7107;1044;93;"2025-10-24 00:00:00";3;749.73
7108;917;151;"2025-04-30 00:00:00";5;1255.45
7109;1565;317;"2025-05-10 00:00:00";4;1413.6
7110;829;8;"2025-12-13 00:00:00";1;151.0
7111;2246;314;"2025-07-30 00:00:00";2;866.44
7112;937;223;"2025-11-05 00:00:00";5;1422.2
7113;1944;146;"2025-06-02 00:00:00";1;236.31
7114;1061;156;"2026-01-13 00:00:00";4;1346.68
7115;2850;171;"2025-10-31 00:00:00";2;73.96
7116;1755;41;"2025-08-28 00:00:00";2;374.72
7117;659;279;"2025-06-18 00:00:00";2;242.88
7118;1829;250;"2025-12-18 00:00:00";4;535.2
7119;1783;140;"2025-12-19 00:00:00";3;1387.65
7120;2473;92;"2025-10-06 00:00:00";2;471.62
7121;1606;306;"2025-08-18 00:00:00";1;295.73
7122;1781;16;"2026-03-14 00:00:00";2;573.34
7123;2965;114;"2025-07-07 00:00:00";3;1287.78
7124;917;307;"2025-05-17 00:00:00";4;1585.48
7125;207;235;"2025-04-16 00:00:00";1;309.05
7126;1763;252;"2025-09-15 00:00:00";2;774.26
7127;678;250;"2025-08-01 00:00:00";3;401.4
7128;1460;15;"2025-11-18 00:00:00";1;135.21
7129;2973;371;"2025-08-12 00:00:00";4;1710.44
7130;876;87;"2025-05-08 00:00:00";4;660.96
7131;1106;160;"2026-02-17 00:00:00";5;2035.35
7132;593;420;"2025-05-03 00:00:00";1;259.94
7133;1280;499;"2026-02-16 00:00:00";1;37.63
7134;2643;371;"2026-02-26 00:00:00";2;855.22
7135;613;200;"2025-10-10 00:00:00";2;686.88
7136;948;217;"2026-02-19 00:00:00";1;187.2
7137;169;384;"2025-04-17 00:00:00";4;691.04
7138;640;330;"2026-02-28 00:00:00";3;1171.83
7139;307;82;"2025-04-21 00:00:00";1;19.91
7140;1600;72;"2026-02-02 00:00:00";5;291.7
7141;61;93;"2025-07-23 00:00:00";1;249.91
7142;894;176;"2025-05-17 00:00:00";1;34.94
7143;1680;184;"2025-05-28 00:00:00";2;660.76
7144;1121;185;"2026-01-26 00:00:00";2;464.18
7145;855;413;"2025-12-09 00:00:00";5;728.9
7146;2825;299;"2025-11-28 00:00:00";4;45.24
7147;744;463;"2025-12-12 00:00:00";2;204.58
7148;703;52;"2026-03-09 00:00:00";2;296.26
7149;2082;282;"2025-06-06 00:00:00";3;162.24
7150;676;328;"2025-12-04 00:00:00";4;1408.6
7151;151;497;"2025-10-25 00:00:00";4;199.04
7152;653;313;"2025-05-15 00:00:00";5;829.8
7153;2054;195;"2025-12-25 00:00:00";4;229.04
7154;2106;57;"2026-03-21 00:00:00";2;392.1
7155;2151;91;"2025-11-23 00:00:00";1;302.13
7156;1079;184;"2025-07-16 00:00:00";4;1321.52
7157;2402;145;"2025-04-13 00:00:00";1;89.47
7158;2177;194;"2025-11-07 00:00:00";4;1166.72
7159;1462;468;"2025-08-21 00:00:00";4;735.24
7160;105;140;"2025-06-11 00:00:00";3;1387.65
7161;373;261;"2025-05-12 00:00:00";1;269.67
7162;1170;140;"2026-03-11 00:00:00";3;1387.65
7163;1413;12;"2025-09-26 00:00:00";2;425.96
7164;1174;178;"2025-06-02 00:00:00";2;974.92
7165;2620;318;"2025-09-10 00:00:00";2;715.26
7166;2735;471;"2025-12-23 00:00:00";1;319.29
7167;2557;246;"2025-11-18 00:00:00";1;249.8
7168;2874;34;"2025-05-07 00:00:00";5;178.25
7169;962;427;"2025-12-05 00:00:00";1;287.21
7170;2657;378;"2025-06-03 00:00:00";2;246.7
7171;751;483;"2026-03-14 00:00:00";3;914.82
7172;1222;216;"2025-07-20 00:00:00";4;1701.68
7173;2539;342;"2025-08-19 00:00:00";1;489.43
7174;1293;14;"2025-07-19 00:00:00";5;1995.05
7175;2359;355;"2026-03-11 00:00:00";4;1776.04
7176;363;125;"2025-08-28 00:00:00";2;867.88
7177;1333;170;"2025-05-07 00:00:00";5;1364.95
7178;2452;141;"2025-04-30 00:00:00";4;1181.4
7179;2627;331;"2025-11-22 00:00:00";2;394.84
7180;1123;93;"2025-09-09 00:00:00";2;499.82
7181;1954;412;"2025-08-07 00:00:00";2;378.66
7182;222;25;"2025-07-09 00:00:00";4;1136.6
7183;612;48;"2025-11-09 00:00:00";3;1009.29
7184;101;183;"2025-04-28 00:00:00";2;934.6
7185;338;369;"2025-04-17 00:00:00";3;658.59
7186;2837;56;"2026-01-14 00:00:00";1;5.29
7187;2059;451;"2026-03-10 00:00:00";2;850.1
7188;1520;243;"2025-07-05 00:00:00";4;1430.52
7189;2662;164;"2025-11-03 00:00:00";1;339.35
7190;2697;354;"2025-11-16 00:00:00";4;136.64
7191;2074;81;"2025-04-10 00:00:00";4;1220.0
7192;861;327;"2026-03-14 00:00:00";4;1852.92
7193;1696;302;"2025-07-26 00:00:00";5;2115.2
7194;1486;10;"2026-02-13 00:00:00";4;1704.0
7195;2746;417;"2025-12-29 00:00:00";2;798.6
7196;2509;417;"2025-09-18 00:00:00";3;1197.9
7197;1900;69;"2025-11-29 00:00:00";1;150.12
7198;601;226;"2025-09-29 00:00:00";3;199.35
7199;1500;311;"2025-08-03 00:00:00";2;140.24
7200;2373;336;"2025-06-30 00:00:00";2;61.46
7201;1030;94;"2025-12-19 00:00:00";3;874.32
7202;777;278;"2025-10-07 00:00:00";5;1261.45
7203;1545;57;"2025-06-24 00:00:00";2;392.1
7204;862;119;"2025-06-25 00:00:00";3;1107.93
7205;849;66;"2026-03-06 00:00:00";1;443.7
7206;1894;121;"2025-12-11 00:00:00";3;885.48
7207;1080;208;"2025-08-30 00:00:00";2;752.3
7208;1392;264;"2026-03-03 00:00:00";1;20.96
7209;421;32;"2025-04-29 00:00:00";5;1819.1
7210;2993;365;"2025-06-19 00:00:00";3;815.07
7211;154;84;"2025-11-12 00:00:00";5;1232.75
7212;1622;319;"2025-12-31 00:00:00";3;994.44
7213;2316;237;"2026-04-05 00:00:00";4;627.08
7214;707;208;"2025-10-07 00:00:00";1;376.15
7215;1213;156;"2025-11-29 00:00:00";5;1683.35
7216;1224;421;"2025-11-04 00:00:00";3;957.66
7217;372;283;"2026-02-22 00:00:00";4;1826.84
7218;148;413;"2025-11-12 00:00:00";4;583.12
7219;2712;391;"2026-02-11 00:00:00";2;813.74
7220;1351;83;"2025-12-13 00:00:00";3;655.41
7221;700;284;"2025-09-04 00:00:00";4;1755.92
7222;1234;95;"2025-05-13 00:00:00";4;781.52
7223;1661;253;"2026-02-28 00:00:00";2;600.66
7224;1092;251;"2025-09-29 00:00:00";2;61.68
7225;1559;112;"2025-11-23 00:00:00";5;1740.9
7226;2968;493;"2025-04-07 00:00:00";3;916.11
7227;1896;119;"2025-11-21 00:00:00";2;738.62
7228;1799;222;"2025-10-09 00:00:00";4;1336.76
7229;2642;486;"2025-05-24 00:00:00";4;66.88
7230;2676;449;"2025-08-06 00:00:00";3;436.83
7231;491;47;"2025-12-26 00:00:00";1;440.87
7232;2640;2;"2025-05-25 00:00:00";1;381.3
7233;1362;186;"2025-10-04 00:00:00";4;1187.36
7234;1774;165;"2026-01-29 00:00:00";4;1738.2
7235;2597;251;"2025-06-19 00:00:00";2;61.68
7236;1695;199;"2025-09-02 00:00:00";5;63.55
7237;2514;424;"2025-12-28 00:00:00";1;223.95
7238;1185;23;"2025-10-01 00:00:00";3;457.89
7239;2919;106;"2025-06-26 00:00:00";5;749.25
7240;490;348;"2025-08-13 00:00:00";3;542.61
7241;1648;305;"2025-05-15 00:00:00";5;1517.2
7242;1269;104;"2025-08-21 00:00:00";5;1395.7
7243;738;370;"2026-03-28 00:00:00";3;629.94
7244;2333;357;"2025-05-28 00:00:00";5;1630.45
7245;1567;217;"2026-04-05 00:00:00";4;748.8
7246;2408;281;"2025-08-30 00:00:00";4;1740.0
7247;377;461;"2025-04-18 00:00:00";2;126.64
7248;1871;271;"2026-02-20 00:00:00";5;1854.8
7249;1192;392;"2025-06-11 00:00:00";1;146.5
7250;200;243;"2025-05-31 00:00:00";2;715.26
7251;2394;109;"2025-12-28 00:00:00";3;1347.6
7252;2199;115;"2025-04-22 00:00:00";4;609.24
7253;1021;164;"2025-08-19 00:00:00";4;1357.4
7254;2452;50;"2025-10-23 00:00:00";3;1449.3
7255;772;5;"2025-12-31 00:00:00";5;51.35
7256;491;197;"2025-06-07 00:00:00";4;25.28
7257;798;230;"2025-07-21 00:00:00";3;1317.66
7258;2272;135;"2025-08-11 00:00:00";3;586.2
7259;2213;265;"2025-12-13 00:00:00";4;1936.64
7260;636;242;"2025-04-07 00:00:00";2;422.36
7261;690;405;"2025-12-15 00:00:00";2;697.58
7262;1371;471;"2025-07-04 00:00:00";1;319.29
7263;2285;262;"2026-03-11 00:00:00";2;904.66
7264;1968;457;"2026-02-15 00:00:00";5;1548.1
7265;2731;479;"2026-03-21 00:00:00";4;622.28
7266;1769;492;"2025-04-22 00:00:00";4;53.2
7267;1064;220;"2026-03-04 00:00:00";3;102.75
7268;181;105;"2026-02-01 00:00:00";3;1374.57
7269;851;203;"2025-12-24 00:00:00";5;2390.95
7270;1695;420;"2026-02-08 00:00:00";4;1039.76
7271;2188;88;"2025-12-01 00:00:00";3;793.05
7272;527;193;"2025-10-02 00:00:00";3;944.88
7273;742;465;"2025-12-16 00:00:00";4;1879.08
7274;1982;12;"2025-05-25 00:00:00";4;851.92
7275;2816;313;"2025-06-29 00:00:00";3;497.88
7276;313;87;"2025-06-24 00:00:00";4;660.96
7277;545;298;"2026-03-01 00:00:00";1;225.09
7278;1938;227;"2025-10-18 00:00:00";3;1400.76
7279;323;168;"2025-06-14 00:00:00";1;353.97
7280;1504;311;"2025-10-18 00:00:00";4;280.48
7281;969;163;"2026-02-24 00:00:00";1;394.23
7282;1401;293;"2025-06-24 00:00:00";5;424.4
7283;2617;218;"2025-06-25 00:00:00";1;95.81
7284;2989;253;"2025-09-26 00:00:00";3;900.99
7285;2481;11;"2026-02-09 00:00:00";2;567.52
7286;936;97;"2025-08-19 00:00:00";4;998.48
7287;1969;433;"2025-05-13 00:00:00";2;78.36
7288;654;275;"2025-11-07 00:00:00";1;32.13
7289;1652;327;"2025-08-30 00:00:00";4;1852.92
7290;2429;1;"2026-03-18 00:00:00";3;787.53
7291;1005;374;"2025-12-29 00:00:00";3;464.91
7292;2241;299;"2025-09-15 00:00:00";2;22.62
7293;2536;261;"2025-07-05 00:00:00";3;809.01
7294;2666;443;"2025-04-07 00:00:00";2;449.94
7295;2384;257;"2025-11-17 00:00:00";2;300.04
7296;247;109;"2025-04-09 00:00:00";3;1347.6
7297;70;141;"2026-02-03 00:00:00";2;590.7
7298;1686;339;"2026-02-26 00:00:00";2;553.38
7299;1593;359;"2025-09-16 00:00:00";2;402.9
7300;1053;436;"2026-03-01 00:00:00";3;1116.42
7301;1851;41;"2025-12-03 00:00:00";1;187.36
7302;2824;57;"2025-06-26 00:00:00";1;196.05
7303;543;24;"2025-05-26 00:00:00";1;457.85
7304;364;8;"2025-04-08 00:00:00";3;453.0
7305;2154;162;"2025-08-14 00:00:00";5;387.55
7306;770;478;"2025-05-10 00:00:00";1;337.29
7307;1129;354;"2025-05-11 00:00:00";4;136.64
7308;1450;28;"2025-06-25 00:00:00";1;383.7
7309;690;205;"2025-05-26 00:00:00";3;1431.84
7310;378;333;"2026-01-22 00:00:00";4;827.48
7311;125;173;"2025-09-25 00:00:00";5;1318.45
7312;1630;109;"2025-11-21 00:00:00";2;898.4
7313;1432;472;"2026-02-18 00:00:00";1;358.09
7314;2797;286;"2026-03-16 00:00:00";5;1921.85
7315;254;85;"2025-08-05 00:00:00";2;838.84
7316;37;453;"2025-08-31 00:00:00";2;371.92
7317;1146;131;"2025-07-20 00:00:00";2;251.1
7318;1642;111;"2026-03-26 00:00:00";3;1056.54
7319;2772;132;"2026-01-31 00:00:00";3;788.4
7320;2322;24;"2026-03-01 00:00:00";3;1373.55
7321;1656;78;"2025-08-21 00:00:00";4;1761.48
7322;1419;264;"2025-09-18 00:00:00";3;62.88
7323;739;469;"2025-10-07 00:00:00";3;15.3
7324;277;456;"2025-10-03 00:00:00";1;456.02
7325;1815;232;"2025-11-28 00:00:00";1;384.87
7326;369;473;"2026-03-15 00:00:00";1;331.03
7327;2993;377;"2025-12-05 00:00:00";4;642.24
7328;1886;420;"2025-07-15 00:00:00";5;1299.7
7329;681;164;"2025-07-09 00:00:00";3;1018.05
7330;1210;113;"2025-04-27 00:00:00";3;1001.01
7331;866;399;"2025-12-05 00:00:00";3;63.75
7332;25;60;"2025-06-12 00:00:00";3;777.12
7333;10;353;"2025-11-05 00:00:00";5;1545.9
7334;72;432;"2025-04-25 00:00:00";2;24.48
7335;667;33;"2025-05-13 00:00:00";4;1944.68
7336;2655;368;"2025-11-17 00:00:00";5;353.85
7337;2227;87;"2025-06-19 00:00:00";5;826.2
7338;1978;48;"2026-01-11 00:00:00";3;1009.29
7339;445;382;"2025-07-18 00:00:00";3;898.92
7340;1503;415;"2025-06-28 00:00:00";5;851.1
7341;2823;7;"2025-06-04 00:00:00";2;574.36
7342;875;291;"2025-06-16 00:00:00";3;25.26
7343;1133;277;"2025-04-29 00:00:00";3;685.71
7344;2308;88;"2025-05-12 00:00:00";3;793.05
7345;1353;138;"2025-12-15 00:00:00";3;1323.93
7346;2235;238;"2025-09-16 00:00:00";1;237.82
7347;949;74;"2025-09-27 00:00:00";1;316.67
7348;1702;271;"2025-06-12 00:00:00";1;370.96
7349;2298;45;"2026-03-19 00:00:00";1;481.58
7350;530;52;"2026-01-20 00:00:00";1;148.13
7351;858;378;"2025-07-18 00:00:00";1;123.35
7352;81;459;"2025-12-06 00:00:00";5;701.2
7353;2698;178;"2026-02-09 00:00:00";1;487.46
7354;266;193;"2025-12-20 00:00:00";5;1574.8
7355;484;315;"2025-12-13 00:00:00";3;1117.41
7356;1440;109;"2025-04-15 00:00:00";3;1347.6
7357;2337;194;"2026-02-28 00:00:00";3;875.04
7358;1237;387;"2025-10-01 00:00:00";1;467.24
7359;486;212;"2026-02-24 00:00:00";1;298.52
7360;122;279;"2026-02-11 00:00:00";2;242.88
7361;2478;435;"2025-12-25 00:00:00";3;1277.82
7362;902;303;"2025-10-12 00:00:00";1;55.46
7363;430;185;"2026-02-12 00:00:00";5;1160.45
7364;2766;81;"2025-05-26 00:00:00";1;305.0
7365;1990;497;"2025-11-12 00:00:00";2;99.52
7366;26;465;"2025-08-26 00:00:00";5;2348.85
7367;2404;395;"2025-09-21 00:00:00";1;386.72
7368;1342;415;"2025-11-27 00:00:00";5;851.1
7369;704;358;"2025-10-02 00:00:00";5;1886.75
7370;1162;359;"2025-07-14 00:00:00";5;1007.25
7371;2359;302;"2026-01-01 00:00:00";3;1269.12
7372;156;103;"2025-08-10 00:00:00";5;1873.75
7373;827;188;"2026-02-06 00:00:00";4;689.92
7374;2791;79;"2026-01-31 00:00:00";2;673.08
7375;1405;463;"2026-01-10 00:00:00";2;204.58
7376;2385;114;"2025-09-23 00:00:00";1;429.26
7377;1418;239;"2026-01-11 00:00:00";2;427.78
7378;1875;233;"2025-06-06 00:00:00";4;976.48
7379;2509;8;"2025-05-08 00:00:00";3;453.0
7380;809;14;"2026-01-21 00:00:00";2;798.02
7381;2064;397;"2025-05-06 00:00:00";5;1838.95
7382;2049;276;"2026-02-08 00:00:00";1;159.24
7383;969;267;"2025-06-18 00:00:00";2;149.56
7384;625;152;"2025-05-04 00:00:00";4;1484.36
7385;855;331;"2025-06-06 00:00:00";1;197.42
7386;2376;380;"2025-07-10 00:00:00";2;43.28
7387;2079;57;"2025-08-16 00:00:00";4;784.2
7388;30;370;"2025-07-25 00:00:00";4;839.92
7389;218;251;"2026-02-09 00:00:00";2;61.68
7390;887;13;"2025-09-06 00:00:00";3;1053.27
7391;1891;28;"2025-08-15 00:00:00";5;1918.5
7392;1837;429;"2025-09-27 00:00:00";4;1577.48
7393;2938;425;"2025-07-06 00:00:00";1;378.86
7394;185;22;"2025-08-07 00:00:00";2;677.58
7395;1902;126;"2025-08-08 00:00:00";5;2212.45
7396;2444;203;"2025-12-28 00:00:00";3;1434.57
7397;655;95;"2025-09-11 00:00:00";5;976.9
7398;1495;498;"2025-06-06 00:00:00";2;442.8
7399;2916;446;"2026-03-26 00:00:00";2;651.12
7400;2376;426;"2025-12-16 00:00:00";2;814.66
7401;979;133;"2026-03-30 00:00:00";2;562.5
